Date,Consumer Sentiment Index (UMich),Core CPI (MoM %),CPI MoM %,PPI (MoM %),5Y Breakeven Inflation Rate,Consumer Sentiment Index (UMich)_Label,Core CPI (MoM %)_Label,CPI MoM %_Label,PPI (MoM %)_Label,5Y Breakeven Inflation Rate_Label
2017-09-01,-0.6321123574782724,-0.6223619390391524,0.9510605611087716,0.20983885384537942,-0.46826487447634974,Cold,Cold,Hot,Neutral,Neutral
2017-10-01,-1.0026295504341742,0.5763092370283123,-0.41988312006397877,-0.1686794128914281,-0.37970954929624456,Cold,Hot,Neutral,Neutral,Neutral
2017-11-01,-0.8791238194488735,-0.6223619390391524,0.18588269254723652,0.20178527370204308,-0.3442874192242025,Cold,Cold,Neutral,Neutral,Neutral
2017-12-01,-0.6321123574782724,0.08273875276523847,-0.005411774593147333,-0.04787571074138313,-0.30886528915216044,Cold,Neutral,Neutral,Neutral,Neutral
2018-01-01,-0.6321123574782724,0.9993696521109469,0.6960012715882599,0.45144625814546924,-0.00777718353980321,Cold,Hot,Hot,Neutral,Neutral
2018-02-01,-0.6321123574782724,0.012228683584799508,0.18588269254723652,0.36285687656876964,0.0453560115682599,Cold,Neutral,Neutral,Neutral,Neutral
2018-03-01,-0.5086066264929724,0.1532488219456776,-0.6111775872043627,-0.20894731360810972,0.13391133674836508,Cold,Neutral,Cold,Neutral,Neutral
2018-04-01,-0.6321123574782724,-0.41083173149783503,0.15400028135717253,0.19373169355870676,0.1870445318564278,Cold,Neutral,Neutral,Neutral,Neutral
2018-05-01,-0.5086066264929724,0.012228683584799508,0.058353047786980645,0.9588218071756581,0.27559985703653334,Cold,Neutral,Neutral,Hot,Neutral
2018-06-01,-0.2615951645223713,-0.6928720082195914,-0.38800070887391486,0.1856781134153704,0.22246666192846987,Neutral,Cold,Neutral,Neutral,Neutral
2018-07-01,-0.38510089550767185,-0.5518518698587133,-0.41988312006397877,-0.1686794128914281,0.16933346682040715,Neutral,Cold,Neutral,Neutral,Neutral
2018-08-01,-0.2615951645223713,-0.9044022157609086,-0.10105900816333921,-0.5633048399149082,0.06306707660428093,Neutral,Cold,Neutral,Cold,Neutral
2018-09-01,-0.6321123574782724,-0.12879145477607878,-0.005411774593147333,-0.12841151217474644,0.11620027171234365,Cold,Neutral,Neutral,Neutral,Neutral
2018-10-01,-0.38510089550767185,0.08273875276523847,0.058353047786980645,0.1856781134153704,0.08077814164030196,Neutral,Neutral,Neutral,Neutral,Neutral
2018-11-01,-0.5086066264929724,0.012228683584799508,-0.8981192879149382,-1.1109482896617786,-0.18488783390001318,Cold,Neutral,Cold,Cold,Neutral
2018-12-01,-0.6321123574782724,0.2942689603065557,-0.4517655312540428,-0.7243764427816349,-0.6099533947645176,Cold,Neutral,Neutral,Cold,Cold
2019-01-01,-0.6321123574782724,0.5057991678478732,-0.9300016991050023,-0.9740374272250609,-0.5568201996564549,Cold,Hot,Cold,Cold,Cold
2019-02-01,-0.755618088463573,-0.2698115931369569,0.28152992611742833,-0.1686794128914281,-0.3265763541881815,Cold,Neutral,Neutral,Neutral,Neutral
2019-03-01,-0.8791238194488735,-0.340321662317396,0.53658921563794,0.4353390978587967,-0.22030996397205524,Cold,Neutral,Hot,Neutral,Neutral
2019-04-01,-0.8791238194488735,-0.2698115931369569,0.53658921563794,0.3145353957087517,-0.18488783390001318,Cold,Neutral,Hot,Neutral,Neutral
2019-05-01,-0.38510089550767185,-0.8338921465804696,-0.6111775872043627,-0.3700189164748363,-0.41513167936828665,Neutral,Cold,Cold,Neutral,Neutral
2019-06-01,-0.6321123574782724,0.012228683584799508,-0.7705896431546824,-0.7646443434983163,-0.6985087199446228,Cold,Neutral,Cold,Cold,Cold
2019-07-01,-0.755618088463573,0.08273875276523847,0.058353047786980645,-0.04787571074138313,-0.6453755248365597,Cold,Neutral,Neutral,Neutral,Cold
2019-08-01,-0.6321123574782724,0.22375889112611677,-0.38800070887391486,-0.8129658243583344,-0.9995968255569804,Cold,Neutral,Neutral,Cold,Cold
2019-09-01,-0.5086066264929724,-0.05828138559563964,-0.1967062417335311,-0.5310905193415629,-0.9818857605209594,Cold,Neutral,Neutral,Cold,Cold
2019-10-01,-0.8791238194488735,0.1532488219456776,0.2177651037373005,-0.12841151217474644,-0.9641746954849384,Cold,Neutral,Neutral,Neutral,Cold
2019-11-01,-0.8791238194488735,0.1532488219456776,0.2177651037373005,-0.04787571074138313,-0.6985087199446228,Cold,Neutral,Neutral,Neutral,Cold
2019-12-01,-1.1261352814194747,-0.12879145477607878,0.24964751492736434,-0.20894731360810972,-0.5745312646924756,Cold,Neutral,Neutral,Neutral,Cold
2020-01-01,-0.8791238194488735,0.43528909866743404,-0.06917659697327523,-0.08814361145806479,-0.5213980695844128,Cold,Neutral,Neutral,Neutral,Cold
2020-02-01,-1.0026295504341742,0.36477902948699487,-0.5155303536341708,-1.2559127322418326,-0.6453755248365597,Cold,Neutral,Cold,Cold,Cold
2020-03-01,-1.2496410124047748,-2.244093530189251,-2.1096509131373686,-1.6827524798386582,-2.2570824431144723,Cold,Very Cold,Very Cold,Very Cold,Very Cold
2020-04-01,-1.3731467433900753,-4.852966089865498,-3.1936528935995434,-3.3820578900826237,-2.0976828577902835,Cold,Very Cold,Very Cold,Very Cold,Very Cold
2020-05-01,-0.014583702551770147,-2.3146035993696903,-0.9618841102950663,1.1360005703290572,-2.0799717927542622,Neutral,Very Cold,Cold,Hot,Very Cold
2020-06-01,-0.2615951645223713,-0.2698115931369569,0.8554133275385796,0.9024467461723037,-1.654906231889758,Neutral,Neutral,Hot,Hot,Very Cold
2020-07-01,-0.2615951645223713,2.6916113124414847,0.9510605611087716,0.5480892198655053,-1.1235742808091274,Neutral,Very Hot,Hot,Hot,Cold
2020-08-01,-0.1380894335370707,1.3519199980131422,0.5047068044478761,0.3306425559954244,-0.6985087199446228,Neutral,Hot,Hot,Neutral,Cold
2020-09-01,-0.755618088463573,-0.05828138559563964,0.15400028135717253,0.2903746552787427,-0.7339308500166649,Cold,Neutral,Neutral,Neutral,Cold
2020-10-01,-0.755618088463573,-0.41083173149783503,-0.29235347530372296,0.20178527370204308,-0.6807976549086018,Cold,Neutral,Neutral,Neutral,Cold
2020-11-01,-0.5086066264929724,0.36477902948699487,0.058353047786980645,0.5319820595788326,-0.5568201996564549,Cold,Neutral,Neutral,Hot,Cold
2020-12-01,-0.8791238194488735,-0.48134180067827415,0.6960012715882599,0.685000082302223,-0.13175463879195007,Cold,Neutral,Hot,Hot,Neutral
2021-01-01,-0.2615951645223713,-1.186442492482665,0.058353047786980645,1.5145188370658649,0.27559985703653334,Neutral,Cold,Neutral,Very Hot,Neutral
2021-02-01,0.10892202843352987,-0.48134180067827415,0.47282439325781206,2.0702158669560715,0.6475322227929747,Neutral,Neutral,Neutral,Very Hot,Hot
2021-03-01,-0.1380894335370707,0.36477902948699487,0.8554133275385796,1.4742509363491831,0.984042458477374,Neutral,Neutral,Hot,Hot,Hot
2021-04-01,0.23242775941883043,4.2428328344111454,1.461179140149795,0.8782860057422949,1.0371756535854366,Neutral,Very Hot,Hot,Hot,Hot
2021-05-01,1.7144965312424356,3.326201935065437,1.461179140149795,2.3762519124028523,1.2497084340176892,Very Hot,Very Hot,Hot,Very Hot,Hot
2021-06-01,1.2204736073012343,4.101812696050267,2.06694495276101,1.224589951905757,0.9131981983332899,Hot,Very Hot,Very Hot,Hot,Hot
2021-07-01,1.8380022622277368,1.210899859652264,0.7916485051584519,0.8299645248822769,0.984042458477374,Very Hot,Hot,Hot,Hot,Hot
2021-08-01,1.7144965312424356,-0.41083173149783503,0.24964751492736434,0.3386961361387607,0.9663313934413533,Very Hot,Neutral,Neutral,Neutral,Hot
2021-09-01,1.7144965312424356,0.36477902948699487,0.7278836827783238,0.5722499602955142,0.984042458477374,Very Hot,Neutral,Hot,Hot,Hot
2021-10-01,1.9615079932130368,3.4672220734263144,2.322004242281522,1.425929455489165,1.4268190843778996,Very Hot,Very Hot,Very Hot,Hot,Hot
2021-11-01,2.0850137241983377,3.0441616583436804,1.971297719190818,0.7333215631622408,1.834173580206383,Very Hot,Very Hot,Very Hot,Hot,Very Hot
2021-12-01,1.9615079932130368,3.1146717275241196,1.5887087849100507,-0.853233725075016,1.4268190843778996,Very Hot,Very Hot,Very Hot,Cold,Hot
2022-01-01,2.0850137241983377,2.480081104900168,1.301767084199475,1.4984116767791922,1.5153744095580044,Very Hot,Very Hot,Hot,Hot,Very Hot
2022-02-01,2.0850137241983377,2.1980408281784114,1.5568263737199868,1.8205548825126454,1.639351864810152,Very Hot,Very Hot,Very Hot,Very Hot,Very Hot
2022-03-01,2.70254237912484,0.5057991678478732,2.608945942992098,2.1346445081027623,2.595749376755287,Very Hot,Hot,Very Hot,Very Hot,Very Hot
2022-04-01,2.70254237912484,2.057020689817533,0.568471626828004,1.4339830356325016,2.4363497914310974,Very Hot,Very Hot,Hot,Hot,Very Hot
2022-05-01,2.579036648139539,2.4095710357197286,2.322004242281522,2.199073149249453,1.9227289053864878,Very Hot,Very Hot,Very Hot,Very Hot,Very Hot
2022-06-01,2.579036648139539,3.326201935065437,3.469771045123825,1.8527692030859908,1.674773994882194,Very Hot,Very Hot,Very Hot,Very Hot,Very Hot
2022-07-01,2.4555309171542388,1.1403897904718248,-0.8024720543447463,-2.5042176544589636,1.1257309787655423,Very Hot,Hot,Cold,Very Cold,Hot
2022-08-01,1.9615079932130368,2.1980408281784114,-0.41988312006397877,-1.0143053279417427,1.3028416291257527,Very Hot,Very Hot,Neutral,Cold,Hot
2022-09-01,1.8380022622277368,2.6211012432610454,0.6960012715882599,-0.7002157023516259,0.8954871332972693,Very Hot,Very Hot,Hot,Cold,Hot
2022-10-01,2.208519455183638,1.210899859652264,1.0148253834888996,-1.0626268088017607,0.9309092633693113,Very Hot,Hot,Hot,Cold,Hot
2022-11-01,2.208519455183638,0.7878394445696294,0.09023545897704455,-0.7888050839283254,0.8777760682612478,Very Hot,Hot,Neutral,Cold,Hot
2022-12-01,1.3439793382865344,1.210899859652264,-0.5792951760142986,-1.8196633422753756,0.6652432878289953,Hot,Hot,Cold,Very Cold,Hot
2023-01-01,0.8499564143453328,1.5634502055544592,1.0785902058690275,0.5158748992921599,0.5058437025048065,Hot,Very Hot,Hot,Hot,Hot
2023-02-01,1.2204736073012343,1.9160005514566547,0.4090595708776843,-0.6921621222082895,0.8954871332972693,Hot,Very Hot,Neutral,Cold,Hot
2023-03-01,0.47943922138943157,0.9993696521109469,-0.48364794244410675,-0.7082692824949622,0.7715096780451216,Neutral,Hot,Neutral,Cold,Hot
2023-04-01,1.8380022622277368,1.7749804130957765,0.6003540380180681,-0.2572687944681277,0.6475322227929747,Very Hot,Very Hot,Hot,Neutral,Hot
2023-05-01,1.2204736073012343,1.210899859652264,-0.1967062417335311,-1.2236984116684873,0.38186624725265955,Hot,Hot,Neutral,Cold,Neutral
2023-06-01,0.10892202843352987,0.1532488219456776,0.15400028135717253,-0.15257225260475543,0.3464441171806175,Neutral,Neutral,Neutral,Neutral,Neutral
2023-07-01,0.23242775941883043,0.1532488219456776,-0.13294141935340312,-0.21700089375144607,0.47042157243276433,Neutral,Neutral,Neutral,Neutral,Neutral
2023-08-01,0.355933490404131,0.1532488219456776,0.9191781499187076,1.007143288035676,0.5235547675408279,Neutral,Neutral,Hot,Hot,Hot
2023-09-01,-0.014583702551770147,0.7878394445696294,0.6003540380180681,0.1856781134153704,0.5412658325768485,Neutral,Hot,Hot,Neutral,Hot
2023-10-01,1.2204736073012343,0.43528909866743404,-0.38800070887391486,-1.3767164343918774,0.6475322227929747,Hot,Neutral,Neutral,Cold,Hot
2023-11-01,1.5909908002571356,0.7173293753891902,-0.228588652923595,-0.9498766867950521,0.5412658325768485,Very Hot,Hot,Neutral,Cold,Hot
2023-12-01,-0.1380894335370707,0.5057991678478732,-0.005411774593147333,-1.1592697705217965,0.3287330521445961,Neutral,Hot,Neutral,Cold,Neutral
2024-01-01,-0.38510089550767185,1.210899859652264,0.4090595708776843,0.25816033470539734,0.48813263746878577,Neutral,Hot,Neutral,Neutral,Neutral
2024-02-01,-0.2615951645223713,1.210899859652264,0.6003540380180681,0.9507682270323218,0.6652432878289953,Neutral,Hot,Hot,Hot,Hot
2024-03-01,-0.38510089550767185,1.281409928832703,0.4409419820677481,-0.15257225260475543,0.7715096780451216,Neutral,Hot,Neutral,Neutral,Hot
2024-04-01,-0.014583702551770147,0.43528909866743404,0.24964751492736434,0.3870176169987787,0.8954871332972693,Neutral,Neutral,Neutral,Neutral,Hot
2024-05-01,0.10892202843352987,-0.41083173149783503,-0.5474127648242346,-0.7324300229249712,0.6829543528650168,Neutral,Neutral,Cold,Cold,Hot
2024-06-01,-0.2615951645223713,-0.7633820774000306,-0.6749424095844905,-0.015661390168037827,0.47042157243276433,Neutral,Cold,Cold,Neutral,Neutral
2024-07-01,-0.38510089550767185,-0.05828138559563964,-0.228588652923595,0.23399959427538844,0.41728837732470164,Neutral,Neutral,Neutral,Neutral,Neutral
2024-08-01,-0.5086066264929724,0.5763092370283123,-0.10105900816333921,-0.7888050839283254,0.0453560115682599,Cold,Hot,Neutral,Cold,Neutral
2024-09-01,-0.6321123574782724,0.7878394445696294,0.058353047786980645,-1.0867875492317698,0.0453560115682599,Cold,Hot,Neutral,Cold,Neutral
2024-10-01,-0.6321123574782724,0.5057991678478732,0.058353047786980645,-0.08009003131472846,0.5058437025048065,Cold,Hot,Neutral,Neutral,Hot
2024-11-01,-0.755618088463573,0.646819306208751,0.2177651037373005,-0.1686794128914281,0.789220743081143,Cold,Hot,Neutral,Neutral,Hot
2024-12-01,-0.5086066264929724,0.08273875276523847,0.47282439325781206,-0.14451867246141908,0.7360875479730795,Cold,Neutral,Neutral,Neutral,Hot
2025-01-01,0.10892202843352987,1.7749804130957765,0.8235309163485156,1.0393576086090215,0.9663313934413533,Neutral,Very Hot,Hot,Hot,Hot
2025-02-01,1.3439793382865344,0.22375889112611677,0.026470636596916657,0.45949983828880553,1.178864173873605,Hot,Neutral,Neutral,Neutral,Hot
2025-03-01,2.208519455183638,-0.9749122849413479,-0.8343544655348103,-0.506929778911554,1.0371756535854366,Very Hot,Cold,Cold,Cold,Hot
2025-04-01,4.061105419963145,0.2942689603065557,0.026470636596916657,-0.2572687944681277,0.7183764829370589,Very Hot,Neutral,Neutral,Neutral,Hot
2025-05-01,4.184611150948445,-0.48134180067827415,-0.41988312006397877,-0.13646509231808276,0.7715096780451216,Very Hot,Neutral,Neutral,Neutral,Hot
2025-06-01,2.208519455183638,0.22375889112611677,0.24964751492736434,0.42728551771546036,0.6829543528650168,Very Hot,Neutral,Neutral,Neutral,Hot
2025-07-01,2.208519455183638,0.8583495137500685,-0.03729418578321123,0.370910456712106,0.8777760682612478,Very Hot,Hot,Neutral,Neutral,Hot
